,mse,mape
0,0.03194697924346924,0.03194697924346924
1,0.039580829221916206,0.039580829221916206
2,0.02647471382671297,0.02647471382671297
3,0.02541927668654621,0.02541927668654621
4,0.015588629324150083,0.1962117285320282
5,0.028649621423494816,0.028649621423494816
6,0.008649621423494815,0.12744383819789884
7,0.026636177919965982,0.026636177919965982
8,0.006505687985730171,0.09304001488180161
9,0.0250309666285038,0.0250309666285038
10,0.006636177919965982,0.11083869941921234
11,0.0320049596616745,0.0320049596616745
12,0.024158896425899863,0.024158896425899863
13,0.024017284637478,0.024017284637478
14,0.03971916743011475,0.19503186948986054
15,0.012004959661674499,0.12115557797641756
16,0.023236215884492546,0.023236215884492546
17,0.02399323171858937,0.02399323171858937
18,0.024599188719105717,0.024599188719105717
19,0.05466049470396042,0.2454148412534713
20,0.028903492991042137,0.15642838485927582
21,0.023224589893755317,0.023224589893755317
22,0.02535356256568134,0.02535356256568134
23,0.04233727954716683,0.04233727954716683
24,0.02370684280914516,0.02370684280914516
25,0.02579850937628448,0.02579850937628448
26,0.0032245898937553166,0.03200461648793221
27,0.03438487440736293,0.03438487440736293
28,0.022337279547166824,0.2484699816295624
29,0.03600780271382332,0.03600780271382332
30,0.00579850937628448,0.09854590453596117
31,0.0279919162990272,0.0279919162990272
32,0.030239105936300754,0.030239105936300754
33,0.008533543706101179,0.124842706401062
34,0.07165288485975267,0.47430706330032346
35,0.04254424922556877,0.04254424922556877
36,0.040123900178980834,0.040123900178980834
37,0.03061658867092133,0.03061658867092133
38,0.04003940873236657,0.04003940873236657
39,0.010239105936300754,0.1515364230463028
40,0.033270834725511074,0.033270834725511074
41,0.04052996196241379,0.18531142481060028
42,0.03729669683070183,0.6381193430015564
43,0.022544249225568767,0.2185560197422028
44,0.024752154261034727,0.024752154261034727
45,0.024198271347370744,0.024198271347370744
46,0.024071693200778958,0.024071693200778958
47,0.040601033497762694,0.040601033497762694
48,0.024941199705165625,0.024941199705165625
49,0.013270834725511074,0.16377026148529053
50,0.02591023083233536,0.02591023083233536
51,0.031407890621733665,0.031407890621733665
52,0.024283003540870547,0.024283003540870547
53,0.026456250123840567,0.026456250123840567
54,0.02398478532132953,0.02398478532132953
55,0.023317878322371095,0.023317878322371095
56,0.02060103349776268,0.15701061793060306
57,0.025125841623333096,0.025125841623333096
58,0.02960162029058933,0.02960162029058933
59,0.02783969767780304,0.02783969767780304
60,0.0264700919056058,0.0264700919056058
61,0.023936141528350115,0.023936141528350115
62,0.027420612298113108,0.027420612298113108
63,0.029151677400034662,0.029151677400034662
64,0.03601774737627506,0.03601774737627506
65,0.03666364007086753,0.03666364007086753
66,0.02910889104397297,0.02910889104397297
67,0.02964448348076344,0.02964448348076344
68,0.005125841623333096,0.07522267409057617
69,0.009601620290589332,0.21610108323783875
70,0.03687181860597134,0.03687181860597134
71,0.0064700919056057925,0.11499722607822417
72,0.04104652978868485,0.04104652978868485
73,0.03536810238302947,0.03536810238302947
74,0.024318075868462026,0.024318075868462026
75,0.007420612298113107,0.09514852919073104
76,0.020184115771365165,0.33048355885238645
77,0.0237958916827783,0.0237958916827783
78,0.011434369985175132,0.15478819914550782
79,0.033259375732553005,0.033259375732553005
80,0.016017747376275066,0.15816957064361573
81,0.016663640070867538,0.22760676153392792
82,0.024003803044718504,0.024003803044718504
83,0.025851557510134567,0.025851557510134567
84,0.03867618345112801,0.03867618345112801
85,0.0237586884891361,0.0237586884891361
86,0.01687181860597134,0.30362490125389097
87,0.05510746725292207,0.6631044776031494
88,0.04003323220105172,0.04003323220105172
89,0.026054830070745945,0.026054830070745945
90,0.023168161058959358,0.023168161058959358
91,0.01768736381472349,0.3326330215522766
92,0.005612089097660779,0.14160870321483612
93,0.023765358737830807,0.023765358737830807
