,mse,mape
0,0.013914861237418651,0.12128600989074707
1,0.03056478453986925,3.2503231516906737
2,0.044836884639190416,2.6428352347442625
3,0.007705590558026731,0.08746929977626801
4,0.01930926319749355,0.14594373617858886
5,0.04720387423066398,6.830638741595459
6,0.05221462388129233,0.2692531100341797
7,0.05013181407542229,0.37266204272003167
8,0.010948191383641958,0.10837346081228257
9,0.04417405043334961,0.3122269860336304
10,0.012938087327194214,0.1538486829826355
11,0.020946457503151893,0.41940525685043334
12,0.023480930818033218,0.33305115018577575
13,0.04275616037567678,2.976613854510498
14,0.042949744952631,0.9876808873245241
15,0.04513515297861098,0.7845146409103394
16,0.023611833793830868,0.5086545697280884
17,0.013052432784599066,0.12753180180282592
18,0.030801979345989227,0.16143262897224425
19,0.014679386732888221,0.15357234094829558
20,0.008652510108214616,0.1149905896613121
21,0.009455917389851808,0.08051707361431122
22,0.014924937380266191,0.1626822999546051
23,0.007673870293211937,0.07477148388118744
24,0.015767548011004478,0.3377647749015808
25,0.04816839993473439,3.2196582308837884
26,0.022704021526288986,0.19011098657341005
27,0.011859833249610662,0.16177779947013854
28,0.02010777172238827,0.45653465901107787
29,0.014826246058356762,0.17847642813415526
30,0.006286259210587579,8.07739291105957
31,0.01032671284468174,0.09831801567764283
32,0.055106909466695775,2.377462720019531
33,0.01928450491816998,0.22304210577697753
34,0.023329795790624618,0.2527368268796921
35,0.02112546980918646,0.3777710548469544
36,0.010216570911717415,0.103156832499218
37,0.008628517143216729,0.0966487801501274
38,0.01199248571486473,0.1451589218208313
39,0.03125734765620232,0.476317828042221
40,0.022765922812533382,0.19581212614269253
41,0.00668011144574061,0.04165432368011475
42,0.008934837752741575,0.15270776067466735
43,0.021186578539919853,0.15395710383148192
44,0.0420477890124769,0.5993188372680665
45,0.018520893050146106,0.2135447463819504
46,0.020566341919612884,0.1845025620290756
47,0.006484865314115584,0.0376912779042244
48,0.03546973828763962,0.2511613569089889
49,0.034191790604075914,0.2822360149452209
50,0.03795435045452118,0.17943752322883605
51,0.012465616209220886,0.10621639106960297
52,0.030884423745584488,0.5560701838562012
53,0.007070095614318549,0.05489828948469162
54,0.013746199650478363,0.1775382957288742
55,0.016475852099967006,0.3322111121246338
56,0.01521560501844883,0.1554692140647888
57,0.018842086648356918,0.14640588079185485
58,0.042587203426074985,0.20893937860221864
59,0.011628727415364982,0.12895857308597564
60,0.02418997090847492,0.330873583895874
61,0.031856880975675586,2.3933018199035643
62,0.032931254697752,0.5754479518959046
63,0.009013778051149845,0.09572388742656708
64,0.006286168252791978,5.751318310839844
65,0.012050309205216169,0.22075334702224728
66,0.006574881249827146,0.04602770273180008
67,0.04773342747778893,1.4470098963806153
68,0.013954054047839254,3.9621289721557615
69,0.02148221757800579,0.14721787486763
70,0.008237852236044407,0.07177342985363008
71,0.011365446248811481,0.13148350034446715
72,0.04245388752242356,0.7430526963302613
73,0.03876898203582764,0.508970474345398
74,0.06185168538780213,1.5262583247253418
75,0.011338701924097538,0.09024540100784303
76,0.013357679346364736,0.11742198978157044
77,0.04844801266283989,0.23824367438049318
78,0.05074883524165018,0.9469262114593506
79,0.01918761384279728,0.20360172305793758
80,0.006929400712971389,0.035724075032186504
81,0.006784656712108105,0.05728462104291916
82,0.006392665019512921,0.03462112274558544
83,0.007706733640071749,0.0709183788725853
84,0.06263690952749253,0.6666570058891297
85,0.022271593553733825,0.33988887582511895
86,0.038577680928421024,0.5071084848472596
87,0.014460422551047802,0.1323858550617218
88,0.017752260422122478,0.2208790532180786
89,0.023051583415103355,5.253006314379883
90,0.011689493885052204,0.12948868189544677
91,0.011100786724847555,0.13850141082496645
92,0.01780856058584913,1.2500105849334717
93,0.0062922434890522174,4.0426896563598635
94,0.05315477166862488,12.080421780688475
95,0.006855798988391459,0.04113573719353676
96,0.00857166320607195,0.9701019278594972
97,0.028214644161772728,0.4230995527336121
98,0.011989742038559913,0.1266383728811264
99,0.012167484951925277,0.19700284813137045
100,0.0211980785110712,0.4654837599822998
