,mse,mape
0,0.0027396322952330113,0.06164470992774964
1,0.04409246451945305,0.696361012084198
2,0.06418880007953644,0.4984842010566712
3,0.029026001019191745,0.16523466191978456
4,0.053114102704238886,0.2046887197324753
5,0.046810669375371934,0.5588579245635986
6,0.029438400303733347,0.11753740839452745
7,0.012207263408017158,0.2579018541404724
8,0.00998549375475645,0.10786611519546507
9,0.05169289700479508,0.8114861317703247
10,0.027817112652373313,0.39978934012146
11,0.0018593205281279982,0.02580922774763108
12,0.031192888168406485,0.15378195725173952
13,0.003386219290804863,0.0963432856628418
14,0.02662382207603454,0.5856850215026855
15,0.004738387677606941,0.09193059734792709
16,0.005494460256558658,0.10873159698934556
17,0.031869164926719665,0.21425119720191962
18,0.029454979372930526,0.24151382528038026
19,0.0031825802547603846,0.0794590630361557
20,0.003145785678897798,0.05614418469161986
21,0.0027990161001428962,0.0590454817542553
22,0.002659961141434312,0.054871845317792885
23,0.028818206524264808,0.12105566940994265
24,0.002059844814029336,0.03495583988518715
25,0.028218776581597327,0.13384184919090272
26,0.0019502052713863552,0.028175275100183486
27,0.00862684918360114,0.1753838428089142
28,0.02776815801651477,0.637333638293457
29,0.09490523420066832,0.7865787812301636
30,0.0019763864078771324,0.030206059364390376
31,0.010211240758907794,0.15106917105407716
32,0.004063334574711324,0.16167656264991762
33,0.029852970165920256,0.2472690113613129
34,0.023271498529028888,0.30318323455543517
35,0.002150957614903152,0.02560411140115261
36,0.002210069590036571,0.059455163104248046
37,0.028663402085912226,0.15440992198677067
38,0.002827569635373354,0.04828983478040695
39,0.008886458610904216,0.17631957612724306
40,0.010655286049258708,0.1489650376865387
41,0.002869542713996768,0.07052450559825897
42,0.030656116677236563,0.4078747101852417
43,0.05216645009608269,0.2366129227706909
44,0.00541342634500265,0.09974932603330612
45,0.06086487255783081,0.5094754763671875
46,0.0035317875703543425,0.08677590571136475
47,0.011113904675257205,0.11193513057918547
48,0.005773757843089104,0.1146446385213852
49,0.007105756809723377,0.12093296579809187
50,0.0036313624845564366,0.07445333085746765
51,0.010273521093440055,0.153335145933342
52,0.011956958358895781,0.2055562504360199
53,0.005565800962758064,0.12353002957792282
54,0.04833890639038086,0.2399413504430771
55,0.035027033312034606,0.17114906690807347
56,0.006348911465865375,0.14204741202087404
57,0.0071215636821210385,0.16628802500457765
58,0.002736082792070508,0.050295538527679436
59,0.010852987205398085,0.19171357832641603
60,0.048169910235118865,0.7357800074645996
61,0.002953840096269548,0.1210402616092682
62,0.03174221202523708,0.14175253294200896
63,0.03385154403538704,0.4225196310112
64,0.028950107542586326,0.1906806745359421
65,0.0246453762778759,0.3840034969875336
66,0.05058981619567871,0.18850736997814177
67,0.002641696741592884,0.07537984780759811
68,0.004936774519991876,0.06682369045705795
69,0.025052097884726524,0.2343433567115784
70,0.002374578409616649,0.05444731496067047
71,0.03545208580584526,0.5947231122085571
72,0.0028389378243803974,0.05940912596673965
73,0.00988983668179512,0.18927548013420106
74,0.04676193885297776,0.21105045757980348
75,0.0020429980617694557,0.03640424765439033
76,0.003980324396651984,0.06963831864089966
77,0.029279633087825767,0.15867849372119908
78,0.003761895958122611,0.081107727510643
79,0.00252050361854285,0.05706623874397278
80,0.03465396411509514,0.15978651426525117
81,0.028761091304731368,0.2273017831871033
82,0.009203151127111913,0.14113161645622255
83,0.008873584007632732,0.20094699345321648
84,0.011335070503664016,0.17668460987300874
85,0.00287970262837857,0.050264916641426086
86,0.029205510055434702,0.16868439994544987
87,0.004556836586233973,0.07980272851676941
88,0.00426741319501102,0.07964309982748033
89,0.030557542366695407,0.35328490219802855
90,0.02845067683399916,0.25210530243606566
91,0.0056761198470115645,0.0964232303926468
92,0.029633323324632643,0.2880971201488495
93,0.0034824358558028937,0.07771187953443527
94,0.009605412630152702,0.14321160994262697
95,0.0031273315220817924,0.05508232421965599
96,0.010555939076256751,0.2323665388652801
97,0.008242440202993154,0.11105317555160522
