,mse,mape
0,0.011314861237418651,0.13868600989074706
1,0.027964784539869253,0.4752434376606676
2,0.04223688463919042,0.7573067052883928
3,0.005105590558026731,0.104869299776268
4,0.01670926319749355,0.16334373617858886
5,0.04460387423066398,0.4801739924454079
6,0.049614623881292334,0.2866531100341797
7,0.047531814075422285,0.3900620427200317
8,0.008348191383641958,0.12577346081228255
9,0.04157405043334962,0.32962698603363044
10,0.010338087327194214,0.1712486829826355
11,0.01834645750315189,0.43680525685043337
12,0.020880930818033216,0.3504511501857757
13,0.04015616037567679,0.9615703463473779
14,0.040349744952631016,1.005080887324524
15,0.042535152978610984,0.8019146409103394
16,0.02101183379383087,0.5260545697280884
17,0.010452432784599066,0.14493180180282592
18,0.028201979345989225,0.17883262897224425
19,0.012079386732888222,0.17097234094829558
20,0.006052510108214618,0.1323905896613121
21,0.0068559173898518075,0.09791707361431123
22,0.012324937380266193,0.1800822999546051
23,0.005073870293211937,0.09217148388118744
24,0.013167548011004478,0.3551647749015808
25,0.04556839993473439,0.41997807331507336
26,0.020104021526288984,0.20751098657341008
27,0.009259833249610664,0.17917779947013854
28,0.017507771722388273,0.4739346590110779
29,0.012226246058356762,0.19587642813415526
30,0.00368625921058758,0.7588894138830233
31,0.0077267128446817405,0.11571801567764282
32,0.052506909466695784,0.9859487130899952
33,0.016684504918169973,0.24044210577697755
34,0.020729795790624617,0.2701368268796921
35,0.018525469809186457,0.3951710548469544
36,0.007616570911717414,0.120556832499218
37,0.006028517143216729,0.1140487801501274
38,0.009392485714864729,0.1625589218208313
39,0.028657347656202318,0.493717828042221
40,0.020165922812533384,0.21321212614269253
41,0.00408011144574061,0.059054323680114734
42,0.006334837752741575,0.17010776067466735
43,0.01858657853991985,0.17135710383148192
44,0.0394477890124769,0.6167188372680664
45,0.015920893050146104,0.2309447463819504
46,0.017966341919612886,0.2019025620290756
47,0.003884865314115584,0.0550912779042244
48,0.032869738287639616,0.2685613569089889
49,0.031591790604075916,0.2996360149452209
50,0.035354350454521184,0.19683752322883605
51,0.009865616209220886,0.12361639106960295
52,0.028284423745584486,0.5734701838562012
53,0.0044700956143185495,0.07229828948469162
54,0.01114619965047836,0.1949382957288742
55,0.013875852099967004,0.3496111121246338
56,0.01261560501844883,0.1728692140647888
57,0.016242086648356916,0.16380588079185485
58,0.03998720342607498,0.22633937860221864
59,0.00902872741536498,0.14635857308597566
60,0.02158997090847492,0.34827358389587404
61,0.02925688097567558,0.33917501546268364
62,0.030331254697752007,0.5928479518959046
63,0.006413778051149845,0.11312388742656708
64,0.003686168252791979,0.5494511043408171
65,0.009450309205216173,0.2381533470222473
66,0.003974881249827146,0.06342770273180008
67,0.045133427477788916,0.6864979923472216
68,0.011354054047839254,0.4946359131636197
69,0.018882217578005792,0.16461787486763
70,0.005637852236044407,0.08917342985363008
71,0.008765446248811481,0.14888350034446715
72,0.03985388752242356,0.7604526963302612
73,0.036168982035827635,0.526370474345398
74,0.05925168538780212,0.3413500566492369
75,0.008738701924097538,0.10764540100784303
76,0.010757679346364736,0.13482198978157045
77,0.04584801266283989,0.2556436743804932
78,0.048148835241650166,0.9643262114593506
79,0.016587613842797274,0.2210017230579376
80,0.004329400712971389,0.05312407503218651
81,0.0041846567121081035,0.07468462104291917
82,0.003792665019512922,0.05202112274558544
83,0.00510673364007175,0.0883183788725853
84,0.06003690952749253,0.6840570058891297
85,0.019671593553733824,0.3572888758251189
86,0.03597768092842102,0.5245084848472595
87,0.011860422551047802,0.1497858550617218
88,0.015152260422122478,0.2382790532180786
89,0.02045158341510336,0.5785595202606919
90,0.009089493885052204,0.14688868189544674
91,0.008500786724847553,0.15590141082496645
92,0.01520856058584913,0.7279129965686472
93,0.003692243489052217,0.4074529294775988
94,0.05055477166862488,0.8544116229511611
95,0.0042557989883914606,0.05853573719353676
96,0.00597166320607195,0.9875019278594972
97,0.02561464416177273,0.4404995527336121
98,0.009389742038559912,0.1440383728811264
99,0.009567484951925278,0.21440284813137048
100,0.018598078511071203,0.4828837599822998
101,0.035990816302013395,0.7372837643291799
102,0.04865621941719518,0.7156411535967835
103,0.016256111435008047,0.28971804047317506
104,0.007211747340273856,0.11959600562543868
105,0.013964697479617596,0.2406963046857833
106,0.0181802482722548,0.8982483106562369
107,0.06315080890746116,0.6075631075390436
108,0.010661113768231869,0.16322333479614254
109,0.007757858134222031,0.142165661997509
110,0.02373584429116249,0.2904245045253754
111,0.006707940011632442,0.1303122278520584
112,0.023884235642266268,0.4014650967189789
113,0.01358204404206276,0.154141583687973
114,0.02013484085292816,0.3677321758338928
115,0.0281066268155098,0.4007498111793518
116,0.0105175941655159,0.15596414471359252
117,0.005598827957522869,0.1088375535079956
118,0.007066671031874419,0.13206293547840114
119,0.01937578315229416,0.14726901168317796
120,0.01311913295031786,0.1065586891242981
121,0.03419507550389767,0.2607863482305527
122,0.02358958939404488,0.35560605788917543
123,0.00575639004201889,0.1313808273741722
124,0.021781071798252886,0.8781943502973604
125,0.01871947640867233,0.2904373493263245
126,0.013144574820411205,0.134005361444664
127,0.016343958436858652,0.3118392016956329
128,0.023116581834268568,0.1834971692630768
129,0.05073202821023288,0.6954394340882507
130,0.052794779430298366,0.3462554004261017
131,0.016751958749604227,0.18479465807170867
132,0.01666538114042282,0.2209695365497589
133,0.04996139209550773,0.3277130590845793
134,0.00934058310778141,0.15547827745170592
135,0.009694655186843872,0.1882021513053894
136,0.003802398329947889,0.054452010638427736
137,0.01294368934513654,0.7572015598063662
138,0.005444420611833036,0.08748295272083283
139,0.00980513518990278,0.11619994158239365
140,0.012128933093857763,0.1735035713979721
141,0.016985275543642042,0.19273173177928926
142,0.020702843315315245,0.17586051786632534
143,0.0344632423886776,0.189573564774704
144,0.004307107062426209,0.0760161664554596
145,0.004712925169964135,0.07419294605345728
146,0.0046764444498091935,0.08760786915512085
147,0.018589130363774298,0.19511891270370485
148,0.019795450142931936,0.3510180201599121
149,0.052140136010360716,0.7234256549301423
150,0.04142288560361862,0.6919953908988953
151,0.004065020120118557,0.05322078543097973
152,0.013823669164788723,0.15132055545539855
153,0.061423242784452436,0.5212233819849105
154,0.007805874332201482,0.12852340305538176
155,0.0464130348929882,0.7084672314694296
156,0.03991251098758693,0.6633201913552498
157,0.0222358487019062,0.20116935039253234
