,mse,mape
0,0.0027396322952330113,1.1077331499478895
1,0.04409246451945305,0.704361012084198
2,0.06418880007953644,0.5064842010566711
3,0.029026001019191745,0.9774374963538612
4,0.053114102704238886,0.2126887197324753
5,0.046810669375371934,0.5668579245635986
6,0.02943840030373335,1.0363968836784052
7,0.012207263408017158,0.2659018541404724
8,0.00998549375475645,1.0270270144562266
9,0.05169289700479508,0.8194861317703247
10,0.02781711265237332,0.4077893401214601
11,0.0018593205281279984,0.9697621514066912
12,0.03119288816840648,1.0270149780642674
13,0.003386219290804863,0.9910236243866206
14,0.02662382207603454,0.5936850215026855
15,0.0047383876776069395,1.052727983638816
16,0.005494460256558658,1.0912942878268703
17,0.031869164926719665,0.2222511972019196
18,0.029454979372930526,0.2495138252803803
19,0.003182580254760385,1.0230924111470898
20,0.003145785678897798,1.096562404156665
21,0.0027990161001428962,1.0646242596552131
22,0.002659961141434312,1.0410687787479258
23,0.028818206524264808,1.091729479231948
24,0.002059844814029336,1.099574064197813
25,0.028218776581597323,1.0538910216346844
26,0.001950205271386355,0.9406924585044124
27,0.00862684918360114,0.9196444188951778
28,0.02776815801651477,0.645333638293457
29,0.09490523420066832,0.7945787812301636
30,0.0019763864078771324,0.919596357142663
31,0.010211240758907794,1.0192219556939972
32,0.004063334574711325,0.9571752479030649
33,0.029852970165920256,0.2552690113613129
34,0.023271498529028888,0.31118323455543523
35,0.002150957614903152,0.9285610044317688
36,0.002210069590036571,0.9364673511432516
37,0.028663402085912226,0.9880331642663936
38,0.002827569635373354,1.047736878505373
39,0.008886458610904216,0.9775263041596524
40,0.010655286049258708,0.9292976039992202
41,0.002869542713996768,0.9319423737905084
42,0.030656116677236563,0.4158747101852417
43,0.05216645009608269,0.2446129227706909
44,0.00541342634500265,1.0830092409385634
45,0.06086487255783081,0.5174754763671875
46,0.003531787570354342,0.9740634424299468
47,0.011113904675257205,1.049483745449724
48,0.005773757843089104,1.0113214446758134
49,0.007105756809723376,0.9156210209204008
50,0.0036313624845564366,1.0836277154760137
51,0.010273521093440057,0.9111860647216316
52,0.01195695835889578,0.21355625043601992
53,0.005565800962758064,0.9894322976759012
54,0.04833890639038086,0.2479413504430771
55,0.035027033312034606,1.0408563183642794
56,0.006348911465865375,0.9538885159612904
57,0.007121563682121039,1.0482888690068952
58,0.0027360827920705076,0.9488030111687896
59,0.010852987205398084,0.9488413049979654
60,0.04816991023511887,0.7437800074645996
61,0.002953840096269548,0.9731229306313942
62,0.03174221202523708,1.0327491390611765
63,0.03385154403538704,0.4305196310112001
64,0.028950107542586326,1.0338965767661517
65,0.0246453762778759,0.3920034969875336
66,0.05058981619567871,0.9144660155293686
