,mse,mape
0,0.013914861237418651,0.12928600989074707
1,0.03056478453986925,0.6461797661290245
2,0.044836884639190416,0.6097492740821364
3,0.007705590558026732,0.095469299776268
4,0.01930926319749355,0.15394373617858886
5,0.04720387423066398,0.3212887401917461
6,0.05221462388129233,0.2772531100341797
7,0.05013181407542229,0.3806620427200317
8,0.010948191383641958,0.11637346081228254
9,0.04417405043334961,0.3202269860336304
10,0.012938087327194214,0.1618486829826355
11,0.02094645750315189,0.4274052568504333
12,0.023480930818033208,0.3410511501857757
13,0.04275616037567678,0.9969508148525514
14,0.04294974495263101,0.995680887324524
15,0.04513515297861098,0.7925146409103394
16,0.023611833793830868,0.5166545697280884
17,0.013052432784599066,0.13553180180282592
18,0.030801979345989224,0.16943262897224426
19,0.014679386732888218,0.1615723409482956
20,0.008652510108214615,0.1229905896613121
21,0.009455917389851808,0.08851707361431121
22,0.014924937380266191,0.1706822999546051
23,0.0076738702932119375,0.08277148388118744
24,0.015767548011004478,0.3457647749015808
25,0.04816839993473439,0.7901692852828645
26,0.022704021526288986,0.19811098657341009
27,0.011859833249610662,0.16977779947013855
28,0.020107771722388267,0.4645346590110778
29,0.014826246058356762,0.18647642813415527
30,0.006286259210587579,0.6377105994122263
31,0.010326712844681741,0.10631801567764283
32,0.055106909466695775,0.5493980960667716
33,0.019284504918169985,0.2310421057769776
34,0.023329795790624608,0.2607368268796921
35,0.02112546980918646,0.3857710548469544
36,0.010216570911717416,0.111156832499218
37,0.008628517143216729,0.1046487801501274
38,0.011992485714864729,0.1531589218208313
39,0.03125734765620232,0.484317828042221
40,0.022765922812533385,0.20381212614269253
41,0.00668011144574061,0.04965432368011475
42,0.008934837752741575,0.16070776067466735
43,0.021186578539919853,0.16195710383148193
44,0.0420477890124769,0.6073188372680665
45,0.018520893050146103,0.2215447463819504
46,0.020566341919612884,0.1925025620290756
47,0.006484865314115585,0.0456912779042244
48,0.03546973828763962,0.2591613569089889
49,0.03419179060407592,0.2902360149452209
50,0.03795435045452118,0.18743752322883608
51,0.012465616209220886,0.11421639106960295
52,0.030884423745584488,0.5640701838562012
53,0.0070700956143185485,0.06289828948469163
54,0.013746199650478364,0.1855382957288742
55,0.016475852099967006,0.3402111121246338
56,0.015215605018448831,0.1634692140647888
57,0.018842086648356918,0.15440588079185485
58,0.04258720342607498,0.21693937860221865
59,0.01162872741536498,0.13695857308597564
60,0.02418997090847492,0.33887358389587396
61,0.03185688097567558,0.3101967594385369
62,0.032931254697752,0.5834479518959046
63,0.009013778051149843,0.10372388742656707
64,0.006286168252791978,0.9964316777933704
65,0.012050309205216169,0.2287533470222473
66,0.006574881249827146,0.05402770273180008
67,0.04773342747778893,0.9900706323161844
68,0.013954054047839254,0.8564847815855199
69,0.02148221757800579,0.15521787486763
70,0.008237852236044407,0.07977342985363006
71,0.01136544624881148,0.13948350034446716
72,0.042453887522423565,0.7510526963302613
73,0.03876898203582764,0.516970474345398
74,0.06185168538780213,0.4366392007589046
75,0.011338701924097538,0.09824540100784304
76,0.013357679346364736,0.12542198978157046
77,0.048448012662839886,0.2462436743804932
78,0.05074883524165018,0.9549262114593506
79,0.019187613842797286,0.2116017230579376
80,0.006929400712971389,0.043724075032186505
81,0.006784656712108104,0.06528462104291917
82,0.006392665019512921,0.04262112274558544
83,0.007706733640071747,0.07891837887258529
84,0.06263690952749253,0.6746570058891297
85,0.022271593553733825,0.3478888758251189
86,0.038577680928421024,0.5151084848472596
87,0.014460422551047803,0.1403858550617218
88,0.017752260422122478,0.2288790532180786
89,0.023051583415103355,0.94405217197553
90,0.011689493885052204,0.13748868189544675
91,0.011100786724847557,0.14650141082496645
92,0.01780856058584913,0.5116222292419204
93,0.006292243489052218,0.8756680908512788
94,0.05315477166862488,0.900913246432224
95,0.006855798988391461,0.04913573719353676
96,0.00857166320607195,0.9781019278594972
97,0.028214644161772724,0.4310995527336121
98,0.011989742038559913,0.1346383728811264
99,0.012167484951925276,0.20500284813137049
100,0.0211980785110712,0.4734837599822998
101,0.0385908163020134,0.5046488512803506
102,0.05125621941719519,0.3513811807454412
103,0.01885611143500805,0.28031804047317505
104,0.009811747340273857,0.11019600562543867
105,0.016564697479617595,0.2312963046857833
106,0.0207802482722548,0.3874986935509632
107,0.06575080890746116,0.9444447275308888
108,0.013261113768231868,0.15382333479614255
109,0.010357858134222032,0.132765661997509
110,0.02633584429116249,0.28102450452537536
111,0.009307940011632442,0.1209122278520584
112,0.02648423564226628,0.3920650967189789
113,0.01618204404206276,0.14474158368797302
114,0.022734840852928158,0.3583321758338928
115,0.0307066268155098,0.3913498111793518
116,0.0131175941655159,0.14656414471359253
117,0.008198827957522869,0.0994375535079956
118,0.009666671031874418,0.12266293547840115
119,0.02197578315229416,0.13786901168317794
120,0.01571913295031786,0.09715868912429808
121,0.03679507550389767,0.2513863482305527
122,0.026189589394044883,0.3462060578891754
123,0.00835639004201889,0.1219808273741722
124,0.024381071798252885,0.3089303827500778
125,0.021319476408672332,0.2810373493263245
126,0.0157445748204112,0.124605361444664
127,0.018943958436858654,0.3024392016956329
128,0.02571658183426857,0.17409716926307675
129,0.05333202821023288,0.8791890787889984
130,0.05539477943029837,0.3368554004261017
131,0.01935195874960421,0.17539465807170868
132,0.019265381140422817,0.2115695365497589
133,0.05256139209550774,0.6353909812826678
134,0.01194058310778141,0.14607827745170593
135,0.012294655186843872,0.1788021513053894
136,0.0064023983299478894,0.04505201063842773
137,0.01554368934513654,0.5238856447693409
138,0.008044420611833036,0.07808295272083282
139,0.01240513518990278,0.10679994158239364
140,0.014728933093857763,0.1641035713979721
141,0.019585275543642044,0.18333173177928927
142,0.023302843315315246,0.16646051786632535
143,0.0370632423886776,0.18017356477470395
144,0.006907107062426209,0.06661616645545959
145,0.007312925169964134,0.06479294605345726
146,0.007276444449809193,0.07820786915512085
147,0.0211891303637743,0.18571891270370489
148,0.022395450142931938,0.3416180201599121
149,0.05474013601036072,0.6366966453135822
150,0.04402288560361863,0.6825953908988953
151,0.006665020120118558,0.043820785430979725
152,0.016423669164788726,0.14192055545539856
153,0.06402324278445244,0.7213562905837949
154,0.010405874332201479,0.11912340305538174
155,0.04901303489298822,0.6315530179281748
156,0.04251251098758693,0.7828279755688828
157,0.024835848701906204,0.19176935039253235
158,0.02248501543493271,0.1895468272993088
159,0.023470689995002743,0.3311801143714905
160,0.04354607824773789,0.18227841339797973
161,0.02064019766242504,0.13589585952253347
162,0.008312338949900865,0.08529442928524017
163,0.016643499476623542,0.15674369416923525
164,0.0473641357252121,0.5093199877804186
165,0.014488065136384962,0.7724315544812069
166,0.02526199210972786,0.5026267357894898
167,0.011117977076929807,0.12444319210739135
168,0.01715222325713634,0.17659742019863128
169,0.008719422608402371,0.08125443391294479
170,0.042840411407661434,0.5534382902000896
171,0.03806449852443375,0.5092764946447862
172,0.013830966768574714,0.15221137188167572
173,0.028085062976387548,0.8467802592346192
174,0.04470276598424912,0.5808883079220315
175,0.012411972028923034,0.1484655030796051
176,0.014974364531946182,0.1792715229818344
177,0.012812640970361227,0.1310513653585434
178,0.015309266267132759,0.19433319948406216
179,0.007448986392256617,0.060142051500988024
180,0.04779575874486748,0.3792964407035828
181,0.013298747116488218,0.17308093987197876
182,0.006645723232787847,0.05512544147462845
183,0.03977452051483743,0.34165727074070584
184,0.01225806352288723,0.20137286565990448
185,0.006776163050227612,0.060875888986301425
186,0.06355188925356865,0.7567224326808568
187,0.03698355284125805,0.7919195481369019
188,0.010062733186197279,0.14543341479988095
189,0.030564145637464527,0.4815092571804047
190,0.0577403581568718,0.2822509893009186
191,0.035439814893317226,0.18187974773139956
192,0.01487613048942089,0.17701645575256347
193,0.04398593444914818,0.21316691122741693
194,0.03256598625869751,0.44845076285095214
195,0.057377209407997135,0.5537053091781283
196,0.011520459769082069,0.14067608497829434
197,0.012930778307628631,0.1921365448066712
198,0.007619668483522534,0.06392877183647158
199,0.02662273634762764,0.2122412957975388
200,0.0430306396314621,0.5400930830070496
201,0.026700679453636567,0.3402090855667114
202,0.009493815308820458,0.9898859283350698
203,0.03830902044267655,0.7118660994598389
204,0.01348662235380411,0.1974287220069885
205,0.02238438044281006,0.2277293243238449
206,0.010218117838513851,0.10862827680797577
207,0.007156502325807512,0.06083710498900414
208,0.01055604450942278,0.09922860197515487
209,0.021971193594646454,0.6291653104850771
210,0.013831750476521252,0.11251861236782074
211,0.05264533076972962,0.6112536974975586
212,0.05464360647457117,0.6049285264204517
213,0.020570502137553688,0.14263485751838684
214,0.03263425705320863,0.372383881432724
