506.241,259.848213,,,259.848213,0.513289546
507.347,316.5931637,,,316.5931637,0.624017021
520.653,163.0863288,,,163.0863288,0.313234206
512.061,318.1339954,,,318.1339954,0.62128144
519.176,179.3177078,,,179.3177078,0.345389055
510.647,254.8461111,,,254.8461111,0.499065129
508.064,196.4667826,,,196.4667826,0.386696917
517.545,254.8204565,,,254.8204565,0.492363865
507.161,293.745775,,,293.745775,0.579196301
513.045,203.8222789,,,203.8222789,0.397279535
514.473,262.1462032,,,262.1462032,0.50954317
510.184,278.4903215,,,278.4903215,0.545862515
518.761,339.6193187,,,339.6193187,0.654673961
521.549,322.3605553,,,322.3605553,0.618082971
520.767,327.3375494,,,327.3375494,0.628568149
516.004,187.0482386,,,187.0482386,0.362493776
514.451,311.5495996,,,311.5495996,0.605596256
519.293,298.6639083,,,298.6639083,0.575135633
517.513,210.565736,,,210.565736,0.40688009
506.836,310.2500367,,,310.2500367,0.612131018
518.529,284.9411464,,,284.9411464,0.549518246
508.098,307.7345521,,,307.7345521,0.605659838
513.33,163.2270041,,,163.2270041,0.317976748
517.5,241.1584616,,,241.1584616,0.466006689
518.609,168.0381434,,,168.0381434,0.324017021
507.641,308.786996,,,308.786996,0.608278283
519.041,166.480249,,,166.480249,0.320745854
519.641,315.0653219,,,315.0653219,0.606313439
515.304,289.0445962,,,289.0445962,0.560920537
520.639,354.7136696,,,354.7136696,0.681304454
511.038,253.3986664,,,253.3986664,0.495850928
508.143,289.55851,,,289.55851,0.56983666
507.743,285.9315796,,,285.9315796,0.563142337
519.594,280.3538924,,,280.3538924,0.539563375
511.583,190.8346914,,,190.8346914,0.37302782
518.002,349.2212201,,,349.2212201,0.674169637
512.192,162.3497936,,,162.3497936,0.316970577
515.524,207.2211479,,,207.2211479,0.401962174
505.591,274.7919859,,,274.7919859,0.543506482
506.541,294.6361706,,,294.6361706,0.581663026
498.078,289.9298061,,,289.9298061,0.582097194
535.325,351.7242811,,,351.7242811,0.657029433
525.847,296.8204243,,,296.8204243,0.564461572
516.373,307.8908712,,,307.8908712,0.59625672
522.538,207.2765621,,,207.2765621,0.396672705
503.685,218.9864794,,,218.9864794,0.434768713
527.414,293.2476994,,,293.2476994,0.556010457
501.327,192.7399176,,,192.7399176,0.38445948
513.436,316.6219672,,,316.6219672,0.616672705
480.815,157.2633163,,,157.2633163,0.32707656
540.512,251.0081093,,,251.0081093,0.464389522
505.693,317.5129661,,,317.5129661,0.627876926
528.895,320.1667304,,,320.1667304,0.605350269
539.697,213.5895181,,,213.5895181,0.395758209
535.537,208.7796513,,,208.7796513,0.38985103
532.586,279.0245523,,,279.0245523,0.523905158
527.297,210.725848,,,210.725848,0.399634073
509.457,261.361145,,,261.361145,0.513019048
513.042,240.0162091,,,240.0162091,0.467829552
540.397,342.7693678,,,342.7693678,0.634291767
521.283,202.3290974,,,202.3290974,0.388136765
513.621,299.3265285,,,299.3265285,0.582777045
520.438,299.8497029,,,299.8497029,0.57614875
496.442,292.8866094,,,292.8866094,0.589971456
527.594,243.7997069,,,243.7997069,0.462097194
548.604,296.4834404,,,296.4834404,0.540432517
493.493,253.1233994,,,253.1233994,0.512921965
527.079,274.2154082,,,274.2154082,0.520254854
501.083,342.2091649,,,342.2091649,0.682939084
527.532,329.6690051,,,329.6690051,0.624927028
530.004,304.9975517,,,304.9975517,0.575462736
524.911,335.0233276,,,335.0233276,0.63824787
509.248,195.6561855,,,195.6561855,0.384206095
502.941,296.3810008,,,296.3810008,0.589295764
506.177,200.5981388,,,200.5981388,0.396300383
495.676,279.1780448,,,279.1780448,0.563226876
526.139,358.4885088,,,358.4885088,0.681357035
525.465,320.5320905,,,320.5320905,0.609997032
508.086,307.2249764,,,307.2249764,0.60467121
531.067,352.9313092,,,352.9313092,0.664570213
255.751,125.5221071,,,125.5221071,0.490798109
254.372,99.9923314,,,99.9923314,0.393094882
258.452,114.103067,,,114.103067,0.441486493
252.867,159.0617462,,,159.0617462,0.629033232
255.742,129.630528,,,129.630528,0.50688009
250.221,123.7395878,,,123.7395878,0.494521195
252.496,166.1889878,,,166.1889878,0.658184636
254.848,148.9562938,,,148.9562938,0.584490731
283.224,180.8045271,,,180.8045271,0.638379965
254.852,142.4780526,,,142.4780526,0.559061936
282.726,173.7411192,,,173.7411192,0.614521195
253.975,151.54001,,,151.54001,0.59667294
253.069,81.33261169,,,81.33261169,0.321385123
283.473,91.98755893,,,91.98755893,0.324502012
254.033,149.9894933,,,149.9894933,0.590433106
282.799,89.96267311,,,89.96267311,0.318115245
283.62,111.5598026,,,111.5598026,0.39334251
253.881,136.257629,,,136.257629,0.536698804
248.734,155.4865297,,,155.4865297,0.625111684
254.008,165.2533796,,,165.2533796,0.650583366
260.147,120.9577122,,,120.9577122,0.464959089
283.186,178.1768739,,,178.1768739,0.629186732
257.104,99.16791635,,,99.16791635,0.385711293
252.958,135.5804454,,,135.5804454,0.535980066
283.065,151.9206469,,,151.9206469,0.536698804
283.747,153.048928,,,153.048928,0.539385185
252.916,82.67555921,,,82.67555921,0.326889399
257.434,154.9317173,,,154.9317173,0.601830828
257.559,161.9271714,,,161.9271714,0.628699333
262.822,141.8289549,,,141.8289549,0.539638824
258.099,162.6381544,,,162.6381544,0.630138646
255.782,163.7249907,,,163.7249907,0.640095826
281.99,103.9162124,,,103.9162124,0.368510275
255.762,126.4607303,,,126.4607303,0.494446909
282.425,153.7928127,,,153.7928127,0.544543906
256.953,152.7181422,,,152.7181422,0.594342709
269.406,98.16872356,,,98.16872356,0.364389522
257.722,157.6261151,,,157.6261151,0.611612959
1015.119,440.2723863,,,440.2723863,0.433715049
990.725,346.6022262,,,346.6022262,0.349847058
929.364,413.0665845,,,413.0665845,0.444461572
806.086,310.6254568,,,310.6254568,0.385350269
1002.835,372.7023625,,,372.7023625,0.371648738
935.826,466.1491971,,,466.1491971,0.498115245
1006.952,350.0584204,,,350.0584204,0.347641616
940.588,377.8030371,,,377.8030371,0.401666869
995.433,617.2986016,,,617.2986016,0.620130739
1001.688,401.3615495,,,401.3615495,0.400685193
971.985,310.1265197,,,310.1265197,0.319065129
980.788,330.030437,,,330.030437,0.336495182
972.204,312.3511011,,,312.3511011,0.32128144
1010.839,556.9027558,,,556.9027558,0.550931212
1015.235,560.9019326,,,560.9019326,0.552484826
1016.406,481.1901173,,,481.1901173,0.473423137
1000.938,710.2040602,,,710.2040602,0.709538513
1009.159,572.772951,,,572.772951,0.567574536
1011.349,509.2680331,,,509.2680331,0.503553208
719.792,349.4746689,,,349.4746689,0.485521746
810.982,319.8893431,,,319.8893431,0.394446909
999.533,603.0860714,,,603.0860714,0.603367844
998.653,478.0607551,,,478.0607551,0.478705572
963.679,317.0824158,,,317.0824158,0.329033232
993.927,483.2317668,,,483.2317668,0.486184364
991.433,337.832507,,,337.832507,0.340751727
989.644,320.1073505,,,320.1073505,0.323457072
1019.943,485.7547077,,,485.7547077,0.47625672
1003.734,610.1436751,,,610.1436751,0.607873874
880.728,410.613962,,,410.613962,0.466221083
971.847,574.2859537,,,574.2859537,0.590922186
976.038,313.0009343,,,313.0009343,0.320685193
934.502,348.6524921,,,348.6524921,0.373089081
959.581,581.754393,,,581.754393,0.606258766
980.655,594.5113148,,,594.5113148,0.606239008
1005.82,633.4414525,,,633.4414525,0.629776155
917.04,557.9513732,,,557.9513732,0.60842643
925.869,467.6672499,,,467.6672499,0.505111684
968.416,332.7602382,,,332.7602382,0.343612908
917.008,503.0293843,,,503.0293843,0.548555066
1002.952,592.5703814,,,592.5703814,0.590826262
397.392,153.0644607,,,153.0644607,0.385172476
399.482,194.3996329,,,194.3996329,0.486629267
395.071,136.4671849,,,136.4671849,0.345424455
393.42,129.5593516,,,129.5593516,0.329315621
398.568,247.1184449,,,247.1184449,0.620015769
391.518,197.1125059,,,197.1125059,0.503457072
399.539,228.3862843,,,228.3862843,0.571624508
400.508,254.5207839,,,254.5207839,0.635494881
398.309,269.9814043,,,269.9814043,0.677818991
396.007,238.2766275,,,238.2766275,0.601698019
400.585,176.5808387,,,176.5808387,0.440807416
398.752,221.1127353,,,221.1127353,0.554511916
394.817,142.3282142,,,142.3282142,0.360491605
395.163,138.7017197,,,138.7017197,0.350998752
398.694,153.5802822,,,153.5802822,0.385208411
395.176,145.2428496,,,145.2428496,0.367539652
398.755,224.7835912,,,224.7835912,0.563713536
398.111,221.716957,,,221.716957,0.556922459
391.627,226.0050451,,,226.0050451,0.577092604
399.928,245.9809151,,,245.9809151,0.615062999
395.989,128.6756104,,,128.6756104,0.324947437
398.446,145.8339012,,,145.8339012,0.366006689
397.961,242.8289807,,,242.8289807,0.610182859
395.67,241.1196143,,,241.1196143,0.609395745
398.451,241.1315784,,,241.1315784,0.605172476
398.563,210.4847934,200,,210.4847934,0.528109216
398.972,156.1785293,,,156.1785293,0.391452356
379.396,204.8925677,,,204.8925677,0.540049362
393.466,236.5307143,,,236.5307143,0.601146514
400.122,218.093772,,,218.093772,0.545068184
273.692,156.8500668,,,156.8500668,0.573089702
399.641,154.5107561,,,154.5107561,0.386623885
395.908,238.8649083,,,238.8649083,0.603334381
399.758,235.3727972,,,235.3727972,0.58878821
394.957,227.9668601,,,227.9668601,0.577194125
395.864,152.9059402,,,152.9059402,0.386258766
396.245,197.0445293,,,197.0445293,0.497279535
400.139,242.7630978,,,242.7630978,0.606696917
1116.459,685.735664,,,685.735664,0.614205863
1196.403,715.4510958,,,715.4510958,0.598001757
1181.457,435.5187627,,,435.5187627,0.368628535
1200.372,404.7389854,,,404.7389854,0.337177963
1156.215,619.8653621,,,619.8653621,0.536116001
1198.961,629.6364478,,,629.6364478,0.525151734
1123.712,416.2601266,,,416.2601266,0.370433106
1135.924,559.3504045,,,559.3504045,0.492418863
1149.178,631.3413717,,,631.3413717,0.549385188
1127.234,447.6843091,,,447.6843091,0.397152951
1193.899,734.1177813,,,734.1177813,0.614891026
1146.564,390.1302288,,,390.1302288,0.340260316
1127.267,554.9922508,,,554.9922508,0.492334337
1145.946,719.7792435,,,719.7792435,0.628109216
1172.226,545.2109067,,,545.2109067,0.465107331
1189.284,465.4881005,,,465.4881005,0.39140197
1152.049,603.6932854,,,603.6932854,0.524017021
1197.59,531.2466121,,,531.2466121,0.4435964
1139.14,645.6199277,,,645.6199277,0.566760826
1149.006,779.1480164,,,779.1480164,0.678106134
1147.841,505.3488413,,,505.3488413,0.440260316
1132.574,684.8223301,,,684.8223301,0.604660119
1106.733,687.5708184,,,687.5708184,0.621261694
1131.963,668.5067362,,,668.5067362,0.590572957
1189.993,709.3754364,,,709.3754364,0.596117319
1185.41,705.6986884,,,705.6986884,0.595320344
1163.491,421.5257334,,,421.5257334,0.362293936
1141.217,426.0039953,,,426.0039953,0.373289213
1162.498,433.1584666,,,433.1584666,0.372610075
1195.467,580.6518227,,,580.6518227,0.485711293
1197.437,665.259393,,,665.259393,0.555569431
1172.824,709.6863647,,,709.6863647,0.605109006
1129.155,634.227379,,,634.227379,0.561683187
1176.195,736.0104019,,,736.0104019,0.625755425
1192.253,710.4826116,,,710.4826116,0.595915977
1136.262,448.2794415,,,448.2794415,0.394521195
1124.173,441.0848631,,,441.0848631,0.392363865
1194.658,415.4818369,,,415.4818369,0.347783078
702.957,426.8090717,,,426.8090717,0.607162418
692.811,419.0358806,,,419.0358806,0.604834335
679.351,338.9260113,,,338.9260113,0.498896758
711.01,286.9539023,,,286.9539023,0.40358631
701.898,365.9591751,,,365.9591751,0.521385123
673.812,259.3752709,,,259.3752709,0.38493715
701.147,261.0214436,,,261.0214436,0.372277773
676.785,373.3166639,,,373.3166639,0.551603041
691.367,422.7109423,,,422.7109423,0.611413247
698.101,381.8356798,,,381.8356798,0.546963376
689.141,219.3972911,,,219.3972911,0.318363428
694.476,328.5490124,,,328.5490124,0.473089081
685.396,279.2284432,,,279.2284432,0.407397247
701.213,224.2837006,,,224.2837006,0.31985103
703.521,236.3994785,,,236.3994785,0.336023343
702.562,328.4755931,,,328.4755931,0.467539652
696.689,252.6795345,,,252.6795345,0.36268627
701.372,393.8109044,,,393.8109044,0.561486493
703.755,399.1932787,,,399.1932787,0.567233311
710.951,373.1697926,,,373.1697926,0.524888203
711.249,352.6484875,,,352.6484875,0.495815794
702.41,270.3322408,,,270.3322408,0.384863884
683.698,414.1629482,,,414.1629482,0.605768846
689.798,406.034786,,,406.034786,0.588628535
695.551,428.6683475,,,428.6683475,0.616300383
691.821,258.5303998,,,258.5303998,0.373695508
703.652,342.1954242,,,342.1954242,0.486313439
699.333,432.9565159,,,432.9565159,0.619099222
711.494,419.474769,,,419.474769,0.589568948
686.95,363.8035856,,,363.8035856,0.529592526
688.922,320.4278175,,,320.4278175,0.465114799
710.324,345.4196285,,,345.4196285,0.486284609
670.525,404.2176334,,,404.2176334,0.602837528
681.783,274.0965447,,,274.0965447,0.40202901
687.833,302.4166474,,,302.4166474,0.439665802
700.609,394.8607099,,,394.8607099,0.5635964
660.263,241.9047292,,,241.9047292,0.366376322
666.398,298.3074776,,,298.3074776,0.447641616
693.36,431.445424,,,431.445424,0.622253121
711.441,444.1231485,,,444.1231485,0.62425858
701.552,273.6943575,,,273.6943575,0.390126972
1002.396,495.3899806,,,495.3899806,0.494205863
954.173,608.4738899,,,608.4738899,0.637697661
996.303,558.1890335,,,558.1890335,0.560260316
950.481,599.590692,,,599.590692,0.630828698
1022.495,661.0108152,,,661.0108152,0.646468506
952.996,505.2655087,,,505.2655087,0.53018639
991.519,362.4898512,,,362.4898512,0.365590424
982.418,618.2613286,,,618.2613286,0.629326141
972.021,487.6307318,,,487.6307318,0.501666869
1030.731,404.9180041,,,404.9180041,0.39284547
1033.752,405.8214672,,,405.8214672,0.392571397
1028.564,633.3117393,,,633.3117393,0.615724193
1022.529,575.111978,,,575.111978,0.56244075
1009.618,597.8684192,,,597.8684192,0.5921729
1029.94,506.7725938,,,506.7725938,0.49204089
1033.4,330.6590594,,,330.6590594,0.319971995
1010.474,380.1976328,,,380.1976328,0.37625672
1024.187,512.5941299,,,512.5941299,0.500488807
967.643,546.1216638,,,546.1216638,0.564383418
987.691,438.152477,,,438.152477,0.443612908
1028.857,596.7378073,,,596.7378073,0.580000726
1031.124,572.3922464,,,572.3922464,0.555114852
1031.97,403.2919242,,,403.2919242,0.390798109
997.111,399.0193772,,,399.0193772,0.400175484
1017.642,597.9050266,,,597.9050266,0.587539652
980.719,538.5605591,,,538.5605591,0.549148695
1026.893,401.4953644,,,401.4953644,0.39098072
1019.472,318.3803149,,,318.3803149,0.312299224
969.795,657.8934101,,,657.8934101,0.678383999
1029.873,626.3023257,,,626.3023257,0.608135494
1019.552,325.6398466,,,325.6398466,0.319395035
943.591,448.1545421,,,448.1545421,0.474945757
963.011,649.8196703,,,649.8196703,0.674779073
987.443,520.2449339,,,520.2449339,0.526860724
1030.612,507.588105,,,507.588105,0.492511348
898.236,437.1030922,,,437.1030922,0.486623885
1029.948,517.063775,,,517.063775,0.50202901
927.525,620.1387002,,,620.1387002,0.668595132
1031.463,553.8430156,,,553.8430156,0.53694899
1002.838,385.7629069,,,385.7629069,0.38467121
1019.504,327.9790909,,,327.9790909,0.321704565
601.246,368.7410395,,,368.7410395,0.61329479
582.908,298.0825839,,,298.0825839,0.511371578
595.119,232.5883253,,,232.5883253,0.390826583
586.9,287.8080366,,,287.8080366,0.49038684
589.37,394.1396533,,,394.1396533,0.668747397
584.847,372.8840593,,,372.8840593,0.637575399
575.072,235.0881769,,,235.0881769,0.408797815
588.245,185.953657,,,185.953657,0.316116001
596.292,349.9699053,,,349.9699053,0.586910281
592.912,200.256024,,,200.256024,0.337749993
582.793,355.1337217,,,355.1337217,0.609365112
596.509,317.7046685,,,317.7046685,0.532606664
588.239,321.5821983,,,321.5821983,0.546686293
595.398,381.910712,,,381.910712,0.64143768
594.932,232.9590008,,,232.9590008,0.391572484
588.594,399.8154067,,,399.8154067,0.679271971
584.929,364.8337749,,,364.8337749,0.623723178
591.501,235.626361,,,235.626361,0.398353276
591.008,285.8870322,,,285.8870322,0.483727855
576.499,289.1536304,,,289.1536304,0.501568312
586.345,292.5809448,,,292.5809448,0.498991114
596.748,344.1997243,,,344.1997243,0.576792422
581.648,323.9121865,,,323.9121865,0.55688696
595.717,349.8598743,,,349.8598743,0.587292077
584.833,346.152239,,,346.152239,0.591882194
595.204,396.9692947,,,396.9692947,0.666946618
574.36,270.1979589,,,270.1979589,0.470433106
587.125,284.122444,,,284.122444,0.483921557
592.516,305.5381458,,,305.5381458,0.51566227
575.032,217.7678222,,,217.7678222,0.378705572
587.432,395.6095082,,,395.6095082,0.673455835
593.491,259.0559623,,,259.0559623,0.436495182
588.322,355.7279302,,,355.7279302,0.604648356
578.033,381.0132971,,,381.0132971,0.659154922
572.119,284.1558915,,,284.1558915,0.496672705
588.977,278.6487476,,,278.6487476,0.473106331
573.489,346.8558302,,,346.8558302,0.604816884
588.08,311.9470259,,,311.9470259,0.530449983
596.726,292.7106502,,,292.7106502,0.49052773
583.953,367.4980575,,,367.4980575,0.629328144
596.626,202.6534487,,,202.6534487,0.339665802
678.677,440.1605105,,,440.1605105,0.648556693
672.953,378.3473356,,,378.3473356,0.562219554
661.23,290.5556064,,,290.5556064,0.439416854
661.843,262.7321974,,,262.7321974,0.396970577
673.093,223.51274,,,223.51274,0.332068139
672.131,345.2631707,,,345.2631707,0.513684342
662.804,211.0058246,,,211.0058246,0.318353276
680.402,360.0851375,,,360.0851375,0.529224102
675.692,316.9768068,,,316.9768068,0.46911434
688.979,435.1200277,,,435.1200277,0.631543237
662.898,345.556424,,,345.556424,0.52128144
687.735,428.1298874,,,428.1298874,0.622521593
688.687,270.0555345,,,270.0555345,0.392131018
661.011,333.3027493,,,333.3027493,0.504231774
661.481,411.2208222,,,411.2208222,0.621666869
689.386,387.7162785,,,387.7162785,0.562408112
663.125,444.8679113,,,444.8679113,0.670865842
687.901,320.3157391,,,320.3157391,0.465642206
687.46,277.1269832,,,277.1269832,0.403117248
672.543,409.2745294,,,409.2745294,0.60854775
661.684,360.7959347,,,360.7959347,0.545269244
681.138,330.3505176,,,330.3505176,0.484997926
660.568,389.8013604,,,389.8013604,0.590100278
679.775,402.1880211,,,402.1880211,0.591648738
685.841,419.5528127,,,419.5528127,0.611734808
662.519,394.1628682,,,394.1628682,0.594945757
672.39,397.9179578,,,397.9179578,0.591796365
686.607,317.7979661,,,317.7979661,0.462852791
687.823,325.3594145,,,325.3594145,0.47302782
673.03,403.3094085,,,403.3094085,0.599244326
663.636,372.7683551,,,372.7683551,0.561706048
661.543,378.9490533,,,378.9490533,0.572826034
677.05,397.9486186,,,397.9486186,0.587768435
688.871,450.6067166,,,450.6067166,0.65412351
689.274,267.855114,,,267.855114,0.388604697
685.144,276.6501358,,,276.6501358,0.403783928
664.096,212.5950416,,,212.5950416,0.320126972
674.051,387.5711009,,,387.5711009,0.574987799
731.829,443.6071313,,,443.6071313,0.606162275
700.647,273.2402946,,,273.2402946,0.389982823
689.511,281.3957936,,,281.3957936,0.408109216
689.157,363.2385011,,,363.2385011,0.52707656
729.49,460.3528231,,,460.3528231,0.631061184
703.612,478.1656292,,,478.1656292,0.679587087
728.838,417.1786591,,,417.1786591,0.572388733
701.099,286.9707726,,,286.9707726,0.409315621
740.035,357.8193672,,,357.8193672,0.483516816
685.795,236.0040778,,,236.0040778,0.344132106
730.559,447.3679328,,,447.3679328,0.612363865
693.915,258.4689742,,,258.4689742,0.372479301
700.037,223.3712685,,,223.3712685,0.319084946
707.895,476.5534913,,,476.5534913,0.67319799
700.371,344.4096281,,,344.4096281,0.491753125
713.897,310.1967529,,,310.1967529,0.434511916
704.589,366.7306881,,,366.7306881,0.520488807
715.09,431.6983113,,,431.6983113,0.603697872
688.412,433.0450529,,,433.0450529,0.629049251
709.838,391.8641085,,,391.8641085,0.55204724
