854,711.05,307.2220504
959,326.836,196.6019656
409,707.895,476.55349129999996
370,688.687,270.0555345
703,772.432,464.0944768
159,397.392,153.06446069999998
363,672.1310000000001,345.2631707
847,725.441,323.1034811
688,780.4680000000001,288.98606889999996
150,934.502,348.6524921
640,784.307,271.184731
389,661.543,378.9490533
352,588.977,278.64874760000004
918,744.795,298.6286065
460,400.121,228.88102310000002
448,397.476,227.1825279
173,398.694,153.5802822
542,851.132,346.96151000000003
132,1015.235,560.9019326
119,990.725,346.6022262
581,634.2090000000001,345.2924609
912,755.694,450.02708939999997
104,283.065,151.9206469
343,574.36,270.19795889999995
828,684.426,369.8355917
844,748.987,363.0124356
531,805.06,380.4794667
613,544.795,330.4856596
300,1017.6419999999999,597.9050265999999
617,546.01,288.438946
456,402.67199999999997,247.2768195
155,925.8689999999999,467.6672499
944,339.176,212.6155673
611,542.297,366.73060760000004
894,1021.704,618.1288013999999
372,661.4810000000001,411.2208222
889,1035.5819999999999,358.05435739999996
251,696.689,252.67953450000002
287,1028.5639999999999,633.3117392999999
462,392.569,262.02742209999997
57,509.457,261.361145
805,151.953,73.69313906
632,546.79,212.13321069999998
82,258.452,114.103067
900,1018.102,616.6758791
496,469.38,282.6362828
528,792.7289999999999,466.1694118
358,678.677,440.16051050000004
299,997.1110000000001,399.0193772
777,163.8,80.52620273
551,863.961,483.3718013999999
335,591.008,285.88703219999996
834,773.757,381.5356168
601,547.409,300.2909751
607,555.694,358.2208077
566,650.237,412.9301514
904,748.1310000000001,348.9046529
942,340.653,189.8043445
187,393.466,236.53071430000003
321,589.37,394.1396533
883,1039.733,512.1185636
362,673.0930000000001,223.51273999999998
392,689.2739999999999,267.855114
441,396.69800000000004,145.2162875
12,518.761,339.6193187
679,785.921,497.0090722
337,586.345,292.58094480000005
730,759.743,446.4853091
200,1200.372,404.7389854
771,159.895,100.6300384
286,1033.752,405.8214672
113,255.762,126.46073030000001
776,165.225,98.2322178
677,784.0,413.0739905
264,686.95,363.8035856
368,662.898,345.55642400000005
425,685.7239999999999,268.0379001
967,339.64099999999996,201.9149218
204,1135.924,559.3504045
229,1129.155,634.227379
107,257.434,154.93171730000003
464,400.61800000000005,195.6906638
751,186.895,95.52505246
595,636.953,442.4093147
332,588.594,399.8154067
916,742.297,450.2627283
310,1030.612,507.588105
346,575.0319999999999,217.7678222
439,389.043,157.518921
110,258.099,162.6381544
748,167.112,53.81491195
654,788.68,537.4844487
891,1026.792,394.2075831
191,395.908,238.8649083
768,163.983,96.79470397
788,159.35,51.7709351
990,537.842,328.291679
142,993.927,483.23176680000006
882,1028.712,610.0548352000001
945,330.647,210.6212832
999,533.4680000000001,326.705866
533,844.9689999999999,513.0241791999999
72,509.24800000000005,195.6561855
667,773.8710000000001,457.29754299999996
65,548.604,296.48344039999995
44,522.538,207.2765621
895,1024.422,520.0448797
842,672.6,415.09707460000004
589,559.719,179.2527266
320,586.9,287.80803660000004
304,969.795,657.8934101
921,752.235,426.2508352
317,601.246,368.7410395
807,153.756,52.29371751
840,764.438,384.5511127
41,535.325,351.72428110000004
334,591.501,235.62636099999997
144,989.6439999999999,320.1073505
267,670.525,404.21763339999995
801,160.524,95.31795294
910,755.7639999999999,429.8700742
911,750.179,461.92887740000003
171,394.81699999999995,142.3282142
567,631.576,378.2164131
223,1163.491,421.5257334
702,791.679,305.6912617
903,754.5239999999999,441.9066645
244,698.1010000000001,381.8356798
75,495.676,279.1780448
443,405.085,219.12840380000003
5,510.647,254.8461111
792,153.95600000000002,98.29552619
387,673.03,403.3094085
471,391.57099999999997,146.42378080000003
624,539.544,306.2758525
484,470.276,295.493058
587,570.887,379.8387463
793,154.105,48.65155749
247,685.3960000000001,279.2284432
549,845.367,425.83095199999997
935,747.0369999999999,462.3387773
152,980.655,594.5113147999999
316,1019.5039999999999,327.9790909
430,676.313,214.58027400000003
268,681.783,274.0965447
630,547.0369999999999,331.624752
273,693.36,431.445424
242,676.785,373.3166639
151,959.581,581.7543929999999
540,848.529,326.5430936
919,742.6289999999999,334.06947060000005
547,830.2239999999999,383.0435393
909,752.863,380.1116469
665,820.96,296.3761022
255,711.2489999999999,352.6484875
781,159.88,55.57021678
584,634.612,247.58946490000002
796,154.459,61.61319431
877,1038.6019999999999,599.9643087000001
403,701.0989999999999,286.97077260000003
483,470.575,180.4734258
755,166.007,78.01912732
210,1145.9460000000001,719.7792435
262,699.3330000000001,432.9565159
924,755.8939999999999,511.9655027
92,253.06900000000002,81.33261169
827,739.065,398.587427
341,584.8330000000001,346.152239
302,1026.893,401.49536439999997
256,702.41,270.3322408
459,396.125,241.0835356
839,759.209,377.08038999999997
682,773.2330000000001,445.0458087
876,1040.641,706.8197425
836,740.7360000000001,234.92660800000002
249,703.5210000000001,236.39947850000001
825,728.578,267.8831207
146,1003.7339999999999,610.1436751
58,513.0419999999999,240.0162091
73,502.941,296.3810008
467,384.775,139.6166826
535,840.2769999999999,538.4956614
740,773.801,429.1170017
99,254.00799999999998,165.2533796
555,854.692,316.2146083
105,283.747,153.048928
773,164.28099999999998,76.96733644
288,1022.529,575.111978
177,391.62699999999995,226.0050451
698,768.535,249.67864939999998
992,537.403,330.5160978
88,283.224,180.8045271
128,971.985,310.12651969999996
379,681.138,330.35051760000005
192,399.75800000000004,235.3727972
136,1011.3489999999999,509.2680331
353,573.489,346.85583019999996
568,603.443,246.8282405
426,719.3760000000001,486.0580886
713,761.525,336.9048373
326,592.9119999999999,200.256024
778,262.45599999999996,100.71167790000001
407,693.915,258.4689742
526,816.948,436.59920089999997
190,399.64099999999996,154.5107561
553,834.123,433.52537259999997
809,156.754,94.76887731
714,775.8889999999999,397.8311006
74,506.17699999999996,200.59813880000002
829,733.937,489.5869736
606,550.179,340.3585482
741,783.6510000000001,429.2657152
246,694.4760000000001,328.5490124
80,255.75099999999998,125.5221071
277,954.173,608.4738899
806,156.102,108.169045
984,540.195,291.8217111
708,784.0239999999999,465.2514388
356,583.953,367.4980575
718,776.725,260.0232289
301,980.7189999999999,538.5605591
271,660.263,241.9047292
731,782.8710000000001,307.8990859
963,337.5,204.06569869999998
383,662.5189999999999,394.1628682
183,398.45099999999996,241.1315784
672,776.725,306.8948504
888,1027.3,634.181438
860,718.679,424.96591639999997
845,720.3489999999999,274.3250618
734,779.8810000000001,500.36376900000005
814,159.018,56.08321753
548,837.0210000000001,553.7885299
214,1197.59,531.2466121
964,338.60900000000004,168.7970759
280,1022.495,661.0108152
659,773.692,469.8455387
33,519.594,280.35389239999995
218,1132.5739999999998,684.8223301
86,252.49599999999998,166.1889878
442,389.36400000000003,123.22574469999999
753,165.915,60.66552659
390,677.05,397.94861860000003
163,398.56800000000004,247.11844490000001
725,739.078,498.0290378
179,395.98900000000003,128.6756104
513,449.42,235.29528259999998
364,662.804,211.00582459999998
819,154.922,102.3943176
469,384.278,223.09176769999996
154,917.04,557.9513732
791,154.446,92.34226298
745,163.15,100.62277309999999
248,701.2130000000001,224.2837006
237,679.3510000000001,338.92601129999997
699,780.757,487.8763851
78,508.086,307.2249764
123,935.826,466.1491971
367,688.9789999999999,435.1200277
130,972.204,312.35110110000005
503,464.577,284.8080325
914,744.9689999999999,303.11998860000006
165,399.539,228.38628430000003
917,742.34,441.9301038
207,1193.899,734.1177812999999
365,680.4019999999999,360.0851375
488,469.425,320.2239019
898,1011.801,343.4223123
131,1010.8389999999999,556.9027557999999
167,398.309,269.9814043
572,581.502,185.4939708
240,673.812,259.37527090000003
747,181.65200000000002,110.15851869999999
869,1026.357,456.58526629999994
763,160.231,66.67468296
664,769.487,482.5914518999999
29,520.639,354.71366960000006
350,578.033,381.01329710000005
991,537.548,173.7789648
504,465.889,179.41804960000002
399,689.1569999999999,363.23850110000006
55,532.586,279.0245523
621,553.484,268.8049495
414,688.4119999999999,433.04505290000003
729,779.005,360.8263327
95,282.79900000000004,89.96267311
550,851.64,507.6773533
594,604.1709999999999,192.67257519999998
174,395.176,145.2428496
284,972.0210000000001,487.6307318
515,461.82199999999995,314.309608
938,741.857,377.84864869999996
491,467.61400000000003,227.53175499999998
522,844.409,525.9375138
874,1037.736,653.3564334
647,780.7130000000001,477.27569730000005
186,379.39599999999996,204.8925677
452,400.43699999999995,277.15610739999994
71,524.911,335.0233276
649,785.187,301.9524311
928,749.799,302.59227989999994
481,460.164,272.32338250000004
804,154.095,56.34885675
420,715.735,351.9518131
157,917.008,503.02938430000006
782,166.47099999999998,73.89733487
743,792.331,468.9126196
680,779.678,415.5563355
195,396.245,197.0445293
764,167.53,98.02303123
355,596.726,292.7106502
737,782.3539999999999,308.3178315
685,786.3760000000001,311.2600406
794,155.987,94.51309607
958,337.51300000000003,194.3262322
855,683.847,428.176135
987,528.2909999999999,246.3824133
138,810.982,319.8893431
323,575.072,235.08817689999998
866,1024.4260000000002,640.2731463
783,159.811,83.37412825
758,163.468,92.91123075
756,167.06900000000002,54.69793059
545,857.1619999999999,521.5389563
886,1034.986,405.4590001
981,524.975,284.9838095
257,683.698,414.16294819999996
506,471.935,266.8435902
36,512.192,162.3497936
926,753.4839999999999,469.9440983
219,1106.733,687.5708183999999
431,698.2239999999999,430.4033824
803,153.287,77.24210989
331,594.932,232.95900079999998
232,1136.262,448.2794415
250,702.562,328.4755931
39,506.541,294.6361706
23,517.5,241.15846159999998
